timestamp,hour,house1_current,house2_current,house3_current,house4_current,house5_current,total_current,is_peak_hour,current_change_rate,overload_flag,main_contributor
635,11,1.5,1.01,1.89,1.1,0.83,6.33,0,-1.7100000000000009,0,3
636,12,2.08,0.97,1.85,1.13,2.03,8.06,0,1.7300000000000004,0,1
637,13,0.93,1.44,0.58,0.75,1.33,5.03,0,-3.0300000000000002,0,2
638,14,1.56,1.42,1.64,0.86,1.82,7.300000000000001,0,2.2700000000000005,0,5
639,15,1.24,0.78,2.17,0.81,2.12,7.12,0,-0.1800000000000006,0,3
640,16,0.64,1.99,0.97,1.84,1.23,6.67,0,-0.4500000000000002,0,2
641,17,1.97,0.99,0.91,1.36,2.07,7.300000000000001,0,0.6300000000000008,0,5
642,18,3.14,1.74,4.2,0.73,4.57,14.38,1,7.08,0,5
643,19,2.48,3.74,0.98,2.52,2.1,11.82,1,-2.5600000000000005,0,2
644,20,4.95,3.64,1.5,3.41,4.95,18.45,1,6.629999999999999,1,1
645,21,2.69,0.96,0.55,3.56,1.95,9.709999999999999,1,-8.74,0,4
646,22,0.73,2.23,1.7,1.46,0.86,6.98,0,-2.7299999999999986,0,2
647,23,1.87,1.22,1.37,1.28,1.95,7.69,0,0.71,0,5
648,0,0.66,1.48,1.13,2.2,1.28,6.750000000000001,0,-0.9399999999999995,0,4
649,1,1.02,1.24,1.8,0.91,0.98,5.949999999999999,0,-0.8000000000000016,0,3
650,2,1.08,1.39,1.39,1.6,1.71,7.169999999999999,0,1.2199999999999998,0,5
651,3,1.34,2.18,2.35,1.11,1.96,8.940000000000001,0,1.7700000000000022,0,3
652,4,0.75,1.92,2.27,2.48,0.95,8.37,0,-0.5700000000000021,0,4
653,5,1.75,2.19,1.16,2.38,2.14,9.62,0,1.25,0,4
654,6,0.95,2.48,3.91,1.08,1.13,9.55,1,-0.06999999999999851,0,3
655,7,1.14,4.79,1.45,4.89,3.58,15.85,1,6.299999999999999,0,4
656,8,1.58,3.63,0.77,4.67,1.84,12.49,1,-3.3599999999999994,0,4
657,9,0.87,0.76,1.72,1.15,1.87,6.37,0,-6.12,0,5
658,10,0.77,0.99,2.02,0.94,1.42,6.140000000000001,0,-0.22999999999999954,0,3
659,11,0.74,1.04,2.04,1.33,1.25,6.4,0,0.2599999999999998,0,3
660,12,1.89,1.3,2.35,1.33,1.83,8.7,0,2.299999999999999,0,3
661,13,2.16,0.94,1.25,2.27,0.56,7.18,0,-1.5199999999999996,0,4
662,14,1.68,0.55,1.84,2.33,1.48,7.880000000000001,0,0.7000000000000011,0,4
663,15,2.39,2.04,1.92,2.44,2.01,10.799999999999999,0,2.919999999999998,0,4
664,16,2.29,2.25,1.52,1.48,1.1,8.64,0,-2.1599999999999984,0,1
665,17,1.07,2.29,0.69,2.05,1.6,7.700000000000001,0,-0.9399999999999995,0,2
666,18,4.58,0.81,3.81,1.46,4.37,15.030000000000001,1,7.33,0,1
667,19,3.42,3.92,0.72,1.23,4.77,14.06,1,-0.9700000000000006,0,5
668,20,3.0,4.03,2.39,4.32,4.98,18.72,1,4.659999999999998,1,5
669,21,4.44,1.94,3.6,1.44,3.32,14.74,1,-3.9799999999999986,0,1
670,22,1.35,1.44,0.66,0.55,1.3,5.3,0,-9.440000000000001,0,2
671,23,2.11,0.71,2.37,1.93,1.39,8.51,0,3.21,0,3
672,0,2.07,1.95,0.57,2.26,1.62,8.469999999999999,0,-0.040000000000000924,0,4
673,1,1.44,1.33,1.45,2.21,2.27,8.7,0,0.23000000000000043,0,5
674,2,2.46,1.16,1.28,0.51,0.66,6.07,0,-2.629999999999999,0,1
675,3,2.36,2.45,0.76,2.05,1.05,8.67,0,2.5999999999999996,0,2
676,4,0.53,0.67,1.6,2.4,0.75,5.95,0,-2.7199999999999998,0,4
677,5,0.68,0.66,2.49,2.43,0.95,7.21,0,1.2599999999999998,0,3
678,6,4.3,2.09,2.2,4.14,4.03,16.76,1,9.55,0,1
679,7,2.81,1.63,4.96,3.9,3.76,17.06,1,0.29999999999999716,0,3
680,8,0.74,4.67,1.91,3.98,2.78,14.08,1,-2.9799999999999986,0,2
681,9,1.76,2.44,1.73,2.07,1.41,9.41,0,-4.67,0,2
682,10,1.24,1.89,1.66,0.99,1.5,7.28,0,-2.13,0,2
683,11,0.58,1.12,0.92,0.98,0.92,4.5200000000000005,0,-2.76,0,2
684,12,2.46,1.09,2.41,1.46,0.68,8.1,0,3.579999999999999,0,1
685,13,1.63,1.58,0.71,0.95,1.13,6.0,0,-2.0999999999999996,0,1
686,14,1.99,0.68,1.67,1.42,2.13,7.89,0,1.8899999999999997,0,5
687,15,1.85,1.7,2.28,1.68,1.55,9.06,0,1.1700000000000008,0,3
688,16,1.89,0.62,0.56,1.07,0.51,4.6499999999999995,0,-4.410000000000001,0,1
689,17,2.25,1.14,1.31,2.41,1.41,8.52,0,3.87,0,4
690,18,1.38,3.1,2.98,2.54,4.26,14.26,1,5.74,0,5
691,19,2.47,1.82,1.1,2.77,3.16,11.32,1,-2.9399999999999995,0,5
692,20,2.68,2.35,2.3,2.47,3.92,13.72,1,2.4000000000000004,0,5
693,21,4.65,3.52,4.7,3.26,1.03,17.160000000000004,1,3.440000000000003,0,3
694,22,1.61,0.7,2.09,2.33,1.06,7.790000000000001,0,-9.370000000000003,0,4
695,23,2.17,1.32,0.57,0.85,1.71,6.62,0,-1.1700000000000008,0,1
696,0,2.36,0.91,0.99,1.46,1.83,7.55,0,0.9299999999999997,0,1
697,1,1.76,1.17,1.4,0.92,2.48,7.73,0,0.1800000000000006,0,5
698,2,2.41,2.38,2.39,0.62,2.39,10.19,0,2.459999999999999,0,1
699,3,1.44,1.26,1.94,1.21,0.72,6.57,0,-3.619999999999999,0,3
700,4,1.45,1.59,1.61,0.62,0.88,6.15,0,-0.41999999999999993,0,3
701,5,0.71,0.5,2.36,2.05,1.35,6.969999999999999,0,0.8199999999999985,0,3
702,6,4.66,4.75,1.31,3.95,3.09,17.76,1,10.790000000000003,0,2
703,7,4.37,3.63,1.25,4.28,4.88,18.41,1,0.6499999999999986,1,5
704,8,1.29,4.03,0.85,2.27,2.38,10.82,1,-7.59,0,2
705,9,2.35,2.43,1.17,2.38,1.86,10.19,0,-0.6300000000000008,0,2
706,10,1.85,1.9,2.25,1.67,1.77,9.44,0,-0.75,0,3
707,11,2.39,2.01,1.45,0.92,1.34,8.110000000000001,0,-1.3299999999999983,0,1
708,12,1.3,1.74,0.63,1.5,2.36,7.529999999999999,0,-0.5800000000000018,0,5
709,13,1.61,2.33,0.72,1.31,1.09,7.0600000000000005,0,-0.46999999999999886,0,2
710,14,0.55,2.3,0.91,1.33,1.81,6.9,0,-0.16000000000000014,0,2
711,15,0.62,0.79,1.31,0.71,1.67,5.1,0,-1.8000000000000007,0,5
712,16,1.95,1.61,1.64,0.85,1.46,7.51,0,2.41,0,1
713,17,1.27,1.1,2.0,2.11,2.42,8.9,0,1.3900000000000006,0,5
714,18,0.51,2.74,4.61,2.01,2.19,12.06,1,3.16,0,3
715,19,3.3,4.71,2.92,4.37,4.36,19.66,1,7.6,1,2
716,20,4.91,1.82,2.87,1.85,2.82,14.270000000000001,1,-5.389999999999999,0,1
717,21,4.65,0.63,1.1,2.86,1.25,10.49,1,-3.780000000000001,0,1
718,22,1.19,1.11,1.51,2.48,1.66,7.949999999999999,0,-2.540000000000001,0,4
719,23,0.76,2.11,1.27,1.86,2.14,8.14,0,0.19000000000000128,0,5
720,0,1.55,1.03,1.16,2.0,0.87,6.61,0,-1.5300000000000002,0,4
721,1,1.0,0.96,1.44,1.95,2.2,7.55,0,0.9399999999999995,0,5
722,2,0.76,1.36,2.04,1.75,2.01,7.92,0,0.3700000000000001,0,3
723,3,0.58,2.16,1.77,1.95,0.58,7.04,0,-0.8799999999999999,0,2
724,4,2.39,2.34,1.47,1.77,1.29,9.260000000000002,0,2.2200000000000015,0,1
725,5,1.48,1.55,1.59,0.96,0.97,6.55,0,-2.7100000000000017,0,3
726,6,3.16,3.91,3.44,0.94,1.88,13.329999999999998,1,6.7799999999999985,0,2
727,7,3.47,2.56,0.79,1.69,1.84,10.35,1,-2.9799999999999986,0,1
728,8,1.09,4.8,1.8,2.67,0.63,10.99,1,0.6400000000000006,0,2
729,9,0.64,1.16,0.88,1.68,0.64,4.999999999999999,0,-5.990000000000001,0,4
730,10,2.48,2.08,1.2,1.17,1.01,7.94,0,2.9400000000000013,0,1
731,11,2.14,2.0,1.12,1.12,1.63,8.010000000000002,0,0.07000000000000117,0,1
732,12,1.6,1.86,0.73,2.09,1.04,7.319999999999999,0,-0.6900000000000022,0,4
733,13,1.03,1.35,0.88,2.19,0.74,6.1899999999999995,0,-1.13,0,4
734,14,2.32,1.8,1.97,0.66,1.65,8.4,0,2.210000000000001,0,1
735,15,0.73,1.68,1.75,1.63,1.11,6.9,0,-1.5,0,3
736,16,0.74,1.12,0.77,1.09,1.42,5.14,0,-1.7600000000000007,0,5
737,17,1.43,1.63,0.73,1.32,2.43,7.539999999999999,0,2.3999999999999995,0,5
738,18,0.9,1.62,4.61,2.04,1.1,10.270000000000001,1,2.730000000000002,0,3
739,19,4.89,4.38,0.56,4.23,2.1,16.16,1,5.889999999999999,0,1
740,20,0.7,3.8,1.36,3.04,0.99,9.89,1,-6.27,0,2
741,21,3.0,4.96,3.81,3.06,1.94,16.77,1,6.879999999999999,0,2
742,22,0.94,1.2,1.21,1.96,1.75,7.06,0,-9.71,0,4
743,23,1.7,1.71,0.81,0.97,0.95,6.140000000000001,0,-0.919999999999999,0,2
744,0,1.89,1.02,1.58,1.96,1.66,8.11,0,1.9699999999999989,0,4
745,1,2.14,1.92,1.74,1.61,0.59,8.000000000000002,0,-0.10999999999999766,0,1
746,2,1.13,1.3,1.33,1.92,1.73,7.41,0,-0.5900000000000016,0,4
747,3,0.61,1.57,0.7,1.4,0.87,5.1499999999999995,0,-2.2600000000000007,0,2
748,4,1.32,2.37,1.43,0.98,1.57,7.67,0,2.5200000000000005,0,2
749,5,1.44,1.51,0.81,1.98,1.83,7.57,0,-0.09999999999999964,0,4
750,6,1.95,1.6,4.11,2.74,1.67,12.07,1,4.5,0,3
751,7,3.34,0.53,2.38,3.79,3.22,13.26,1,1.1899999999999995,0,4
752,8,4.41,0.85,1.43,1.64,3.53,11.86,1,-1.4000000000000004,0,1
753,9,0.57,1.9,2.47,0.91,1.72,7.569999999999999,0,-4.29,0,3
754,10,1.71,2.27,0.76,1.16,0.91,6.8100000000000005,0,-0.7599999999999989,0,2
755,11,1.59,1.82,2.47,2.04,0.64,8.56,0,1.75,0,3
756,12,2.4,1.01,0.62,1.36,1.29,6.680000000000001,0,-1.88,0,1
757,13,0.86,1.03,1.9,1.18,0.74,5.71,0,-0.9700000000000006,0,3
758,14,2.35,2.38,1.95,1.25,1.66,9.59,0,3.88,0,2
759,15,1.21,1.09,2.38,1.32,1.7,7.7,0,-1.8899999999999997,0,3
760,16,1.27,1.66,0.74,0.97,2.39,7.029999999999999,0,-0.6700000000000008,0,5
761,17,1.01,1.87,0.6,2.14,2.42,8.04,0,1.0099999999999998,0,5
762,18,4.7,4.32,4.0,0.76,2.65,16.43,1,8.39,0,1
763,19,4.67,4.65,1.58,3.79,3.69,18.380000000000003,1,1.9500000000000028,1,1
764,20,2.21,4.02,1.21,4.13,2.49,14.06,1,-4.320000000000002,0,4
765,21,0.9,3.3,1.44,4.77,4.55,14.96,1,0.9000000000000004,0,4
766,22,2.24,1.78,1.15,2.12,0.68,7.97,0,-6.990000000000001,0,1
767,23,1.51,0.8,1.3,1.14,1.02,5.77,0,-2.2,0,1
768,0,0.93,1.31,0.85,1.78,0.92,5.79,0,0.020000000000000462,0,4
769,1,1.49,1.21,1.59,1.98,1.47,7.739999999999999,0,1.9499999999999993,0,4
770,2,1.36,1.91,1.79,0.71,1.21,6.98,0,-0.7599999999999989,0,2
771,3,1.99,1.23,1.91,2.28,0.95,8.36,0,1.379999999999999,0,4
772,4,1.07,1.33,2.3,2.36,1.97,9.030000000000001,0,0.6700000000000017,0,4
773,5,1.77,1.56,2.46,1.56,1.21,8.559999999999999,0,-0.4700000000000024,0,3
774,6,4.86,4.86,3.49,4.68,0.51,18.400000000000002,1,9.840000000000003,1,1
775,7,3.8,4.89,4.39,1.32,4.06,18.459999999999997,1,0.05999999999999517,1,2
776,8,2.76,3.14,0.58,2.34,2.95,11.77,1,-6.689999999999998,0,2
777,9,2.04,1.97,1.73,1.66,1.68,9.08,0,-2.6899999999999995,0,1
778,10,1.58,0.74,1.07,2.08,1.67,7.140000000000001,0,-1.9399999999999995,0,4
779,11,1.44,2.32,1.48,0.51,1.2,6.95,0,-0.1900000000000004,0,2
780,12,1.45,1.01,1.39,0.54,0.86,5.25,0,-1.7000000000000002,0,1
781,13,1.82,1.58,1.86,1.76,2.16,9.18,0,3.9299999999999997,0,5
782,14,1.09,1.44,1.77,1.58,0.68,6.5600000000000005,0,-2.619999999999999,0,3
783,15,2.34,1.75,0.63,0.76,0.83,6.31,0,-0.2500000000000009,0,1
784,16,2.29,1.42,0.95,0.86,0.83,6.3500000000000005,0,0.040000000000000924,0,1
785,17,1.92,1.31,2.25,2.09,2.39,9.96,0,3.6100000000000003,0,5
786,18,2.46,3.02,3.13,3.76,1.15,13.52,1,3.5599999999999987,0,4
787,19,1.46,1.84,1.17,4.53,0.84,9.84,1,-3.6799999999999997,0,4
788,20,4.51,2.81,3.58,4.14,4.72,19.759999999999998,1,9.919999999999998,1,5
789,21,4.44,2.62,1.34,2.89,2.14,13.430000000000001,1,-6.3299999999999965,0,1
790,22,1.86,0.54,0.89,0.78,0.56,4.630000000000001,0,-8.8,0,1
791,23,2.45,1.23,1.41,0.93,0.8,6.819999999999999,0,2.1899999999999986,0,1
792,0,0.5,1.46,1.76,1.25,2.49,7.46,0,0.6400000000000006,0,5
793,1,1.69,0.92,1.65,2.3,1.77,8.33,0,0.8700000000000001,0,4
794,2,0.69,0.58,0.56,2.4,0.9,5.130000000000001,0,-3.1999999999999993,0,4
795,3,1.04,1.5,1.31,0.54,2.42,6.8100000000000005,0,1.6799999999999997,0,5
796,4,1.61,1.24,0.67,2.22,2.34,8.08,0,1.2699999999999996,0,5
797,5,1.54,1.68,1.44,0.53,1.9,7.09,0,-0.9900000000000002,0,5
798,6,1.81,3.5,3.28,3.62,2.24,14.450000000000001,1,7.360000000000001,0,4
799,7,3.01,0.58,1.29,3.4,1.19,9.469999999999999,1,-4.980000000000002,0,4
800,8,4.44,1.38,1.65,2.17,1.83,11.47,1,2.0000000000000018,0,1
801,9,1.29,1.98,1.57,1.46,1.89,8.19,0,-3.280000000000001,0,2
802,10,1.3,1.92,2.47,2.13,2.31,10.129999999999999,0,1.9399999999999995,0,3
803,11,1.49,1.61,2.35,1.03,2.49,8.97,0,-1.1599999999999984,0,5
804,12,1.35,2.32,0.96,2.18,0.91,7.720000000000001,0,-1.25,0,2
805,13,1.08,1.35,1.95,2.33,1.09,7.8,0,0.07999999999999918,0,4
806,14,1.45,0.72,0.52,2.18,1.14,6.01,0,-1.79,0,4
807,15,1.53,0.99,0.86,2.1,2.31,7.790000000000001,0,1.7800000000000011,0,5
808,16,1.55,2.38,1.67,1.11,2.46,9.17,0,1.379999999999999,0,5
809,17,2.41,1.81,2.37,1.92,1.0,9.510000000000002,0,0.34000000000000163,0,1
810,18,1.69,3.56,3.49,4.69,0.94,14.37,1,4.859999999999998,0,4
811,19,2.6,0.68,2.77,4.36,1.54,11.95,1,-2.42,0,4
812,20,3.26,2.4,2.15,1.3,1.95,11.06,1,-0.8899999999999988,0,1
813,21,3.14,1.43,2.73,2.42,0.51,10.23,1,-0.8300000000000001,0,1
814,22,1.9,1.88,1.04,1.73,1.33,7.880000000000001,0,-2.3499999999999996,0,1
815,23,1.6,0.78,1.74,1.37,2.15,7.640000000000001,0,-0.2400000000000002,0,5
816,0,0.8,2.33,1.13,0.82,0.9,5.98,0,-1.6600000000000001,0,2
817,1,1.54,2.14,1.83,1.88,0.64,8.03,0,2.049999999999999,0,2
818,2,1.68,1.74,2.06,0.93,0.53,6.94,0,-1.089999999999999,0,3
819,3,1.11,0.77,2.45,1.14,2.1,7.57,0,0.6299999999999999,0,3
820,4,2.42,1.79,1.41,1.52,0.66,7.800000000000001,0,0.23000000000000043,0,1
821,5,2.15,2.29,0.7,1.34,2.44,8.92,0,1.1199999999999992,0,5
822,6,4.38,2.5,3.91,1.58,2.05,14.419999999999998,1,5.499999999999998,0,1
823,7,1.13,1.0,4.81,1.54,3.55,12.030000000000001,1,-2.389999999999997,0,3
824,8,0.53,2.83,4.34,4.3,4.6,16.6,1,4.57,0,5
825,9,2.4,1.42,1.03,1.73,1.25,7.83,0,-8.770000000000001,0,1
826,10,2.01,1.12,2.37,1.59,0.72,7.81,0,-0.020000000000000462,0,3
827,11,0.88,2.03,0.8,1.51,1.58,6.8,0,-1.0099999999999998,0,2
828,12,1.36,1.52,2.27,1.68,0.78,7.61,0,0.8100000000000005,0,3
829,13,1.71,2.32,1.43,0.55,1.18,7.189999999999999,0,-0.4200000000000017,0,2
830,14,1.8,0.59,0.86,1.14,1.73,6.119999999999999,0,-1.0699999999999994,0,1
831,15,1.78,0.94,1.33,2.12,1.32,7.49,0,1.370000000000001,0,4
832,16,2.37,1.53,0.73,1.95,2.42,9.0,0,1.5099999999999998,0,5
833,17,1.92,1.74,2.11,1.74,2.0,9.51,0,0.5099999999999998,0,3
834,18,3.66,3.29,3.82,2.32,0.71,13.8,1,4.290000000000001,0,3
835,19,1.9,2.09,2.01,2.84,1.19,10.03,1,-3.7700000000000014,0,4
836,20,3.09,3.0,1.98,4.79,1.3,14.16,1,4.130000000000001,0,4
837,21,4.54,2.38,3.01,0.83,0.65,11.41,1,-2.75,0,1
838,22,1.44,2.48,1.89,2.05,1.23,9.09,0,-2.3200000000000003,0,2
839,23,1.35,1.92,0.94,1.97,1.58,7.76,0,-1.33,0,4
840,0,1.64,1.63,1.88,0.74,0.89,6.779999999999999,0,-0.9800000000000004,0,3
841,1,2.46,1.62,1.55,1.97,2.27,9.87,0,3.09,0,1
842,2,1.68,1.78,0.89,0.68,1.14,6.169999999999999,0,-3.7,0,2
843,3,2.01,1.02,1.44,1.01,1.9,7.379999999999999,0,1.21,0,1
844,4,1.85,2.33,1.69,2.22,1.31,9.4,0,2.0200000000000014,0,2
845,5,1.35,1.7,1.29,0.84,1.22,6.3999999999999995,0,-3.000000000000001,0,2
846,6,1.24,4.99,3.65,1.79,4.09,15.760000000000002,1,9.360000000000003,0,2
847,7,4.73,4.07,4.07,4.32,2.2,19.39,1,3.629999999999999,1,1
848,8,4.1,4.58,1.41,0.86,0.89,11.84,1,-7.550000000000001,0,2
849,9,1.09,0.62,2.32,0.51,1.38,5.919999999999999,0,-5.920000000000001,0,3
850,10,0.69,1.86,1.05,1.65,1.19,6.4399999999999995,0,0.5200000000000005,0,2
851,11,2.14,1.21,2.09,1.35,1.84,8.629999999999999,0,2.1899999999999995,0,1
852,12,2.39,2.32,2.46,0.88,0.6,8.65,0,0.02000000000000135,0,3
853,13,2.21,2.12,1.02,2.24,2.43,10.02,0,1.3699999999999992,0,5
854,14,1.26,2.39,1.07,0.74,1.13,6.590000000000001,0,-3.429999999999999,0,2
855,15,0.61,0.83,1.52,0.83,2.44,6.23,0,-0.3600000000000003,0,5
856,16,2.48,2.06,0.56,1.69,1.07,7.859999999999999,0,1.629999999999999,0,1
857,17,1.98,1.67,2.3,0.59,2.0,8.54,0,0.6799999999999997,0,3
858,18,4.74,2.15,1.86,2.45,4.62,15.82,1,7.280000000000001,0,1
859,19,0.76,2.96,4.11,3.18,1.08,12.09,1,-3.7300000000000004,0,3
860,20,0.79,4.17,0.8,3.81,2.89,12.46,1,0.370000000000001,0,2
861,21,1.29,4.2,1.0,0.56,3.55,10.600000000000001,1,-1.8599999999999994,0,2
862,22,1.85,2.22,0.55,1.09,1.13,6.84,0,-3.7600000000000016,0,2
863,23,1.4,2.22,2.03,1.84,1.46,8.95,0,2.1099999999999994,0,2
864,0,1.52,0.61,1.51,0.77,0.75,5.16,0,-3.789999999999999,0,1
865,1,2.17,1.52,1.96,1.28,0.89,7.82,0,2.66,0,1
866,2,1.12,2.33,1.55,1.04,1.67,7.71,0,-0.11000000000000032,0,2
867,3,0.78,1.16,1.3,0.79,1.99,6.0200000000000005,0,-1.6899999999999995,0,5
868,4,0.85,0.76,0.99,0.56,1.56,4.72,0,-1.3000000000000007,0,5
869,5,1.9,1.36,1.56,2.05,2.24,9.11,0,4.39,0,5
870,6,3.89,3.95,2.86,0.97,2.16,13.83,1,4.720000000000001,0,2
871,7,2.54,2.48,0.84,1.79,2.28,9.93,1,-3.9000000000000004,0,1
872,8,0.67,4.91,1.86,1.43,2.54,11.41,1,1.4800000000000004,0,2
873,9,1.46,1.11,2.48,1.35,1.94,8.34,0,-3.0700000000000003,0,3
874,10,0.74,1.63,2.49,0.65,1.18,6.69,0,-1.6499999999999995,0,3
875,11,2.26,1.74,0.59,0.95,1.83,7.37,0,0.6799999999999997,0,1
876,12,1.91,1.87,1.33,2.45,0.9,8.46,0,1.0900000000000007,0,4
877,13,1.05,1.31,2.04,1.29,1.99,7.680000000000001,0,-0.7800000000000002,0,3
878,14,2.07,1.16,0.65,1.27,1.98,7.129999999999999,0,-0.5500000000000016,0,1
879,15,1.94,2.06,1.54,1.0,2.45,8.99,0,1.8600000000000012,0,5
880,16,2.45,1.46,2.16,2.03,0.63,8.73,0,-0.2599999999999998,0,1
881,17,1.45,1.7,2.44,1.71,0.67,7.97,0,-0.7600000000000007,0,3
882,18,1.42,4.02,2.59,1.19,3.72,12.94,1,4.97,0,2
883,19,1.68,4.37,0.81,3.57,3.03,13.459999999999999,1,0.5199999999999996,0,2
884,20,4.21,0.61,2.48,3.39,2.0,12.690000000000001,1,-0.7699999999999978,0,1
885,21,0.79,3.95,2.22,3.86,1.54,12.36,1,-0.33000000000000185,0,2
886,22,2.48,1.09,1.61,2.09,1.14,8.41,0,-3.9499999999999993,0,1
887,23,0.68,2.47,1.44,2.21,1.22,8.02,0,-0.39000000000000057,0,2
888,0,2.17,0.86,1.17,2.4,1.01,7.609999999999999,0,-0.41000000000000014,0,4
889,1,2.4,0.67,1.05,1.92,2.45,8.49,0,0.8800000000000008,0,5
890,2,1.6,2.44,2.45,2.39,1.43,10.31,0,1.8200000000000003,0,3
891,3,0.63,2.2,1.56,1.67,1.8,7.86,0,-2.45,0,2
892,4,1.96,0.6,2.19,1.32,2.04,8.11,0,0.2499999999999991,0,3
893,5,1.6,2.42,1.56,2.0,1.51,9.09,0,0.9800000000000004,0,2
894,6,1.9,4.05,3.25,4.13,2.97,16.299999999999997,1,7.209999999999997,0,4
895,7,1.37,4.35,2.16,3.06,1.64,12.58,1,-3.719999999999997,0,2
896,8,2.81,1.16,0.98,4.09,3.57,12.61,1,0.02999999999999936,0,4
897,9,1.86,2.29,2.1,1.04,2.39,9.68,0,-2.9299999999999997,0,5
898,10,0.96,1.94,1.3,1.53,0.74,6.470000000000001,0,-3.209999999999999,0,2
899,11,2.44,2.04,1.62,0.55,1.43,8.08,0,1.6099999999999994,0,1
900,12,0.66,2.4,1.68,1.58,2.49,8.81,0,0.7300000000000004,0,5
901,13,2.01,1.94,1.27,1.88,1.74,8.84,0,0.02999999999999936,0,1
902,14,2.11,1.03,0.7,1.63,2.19,7.66,0,-1.1799999999999997,0,5
903,15,0.7,0.8,1.12,1.5,2.04,6.16,0,-1.5,0,5
904,16,2.06,1.88,2.22,1.42,1.97,9.55,0,3.3900000000000006,0,3
905,17,1.9,0.75,1.1,0.97,2.09,6.81,0,-2.740000000000001,0,5
906,18,0.72,2.18,0.83,4.99,2.91,11.63,1,4.820000000000001,0,4
907,19,1.32,1.16,3.7,3.63,4.33,14.139999999999999,1,2.509999999999998,0,5
908,20,3.78,0.97,1.26,3.06,4.99,14.06,1,-0.0799999999999983,0,5
909,21,1.32,1.54,1.05,1.2,4.35,9.46,1,-4.6,0,5
910,22,1.99,0.53,1.87,1.56,1.49,7.440000000000001,0,-2.0199999999999996,0,1
911,23,1.69,1.58,1.46,1.45,1.31,7.49,0,0.049999999999998934,0,1
912,0,2.12,2.35,0.98,0.84,2.25,8.540000000000001,0,1.0500000000000007,0,2
913,1,2.47,2.17,0.88,2.34,1.64,9.5,0,0.9599999999999991,0,1
914,2,1.91,1.29,0.75,1.04,2.43,7.42,0,-2.08,0,5
915,3,1.94,1.2,2.23,1.95,0.69,8.01,0,0.5899999999999999,0,3
916,4,0.83,1.59,1.86,1.25,1.29,6.82,0,-1.1899999999999995,0,3
917,5,0.8,1.11,1.76,1.19,1.12,5.9799999999999995,0,-0.8400000000000007,0,3
918,6,3.34,0.8,3.64,2.91,3.59,14.28,1,8.3,0,3
919,7,1.76,3.39,2.82,0.93,3.64,12.540000000000001,1,-1.7399999999999984,0,5
920,8,0.83,4.01,2.73,4.78,2.74,15.090000000000002,1,2.5500000000000007,0,4
921,9,2.21,2.07,0.97,0.52,0.74,6.51,0,-8.580000000000002,0,1
922,10,1.15,0.57,1.86,1.49,2.49,7.5600000000000005,0,1.0500000000000007,0,5
923,11,1.07,1.37,0.79,1.06,0.7,4.990000000000001,0,-2.5699999999999994,0,2
924,12,1.37,2.37,1.14,0.9,1.28,7.0600000000000005,0,2.0699999999999994,0,2
925,13,1.16,1.76,1.78,1.52,1.31,7.530000000000001,0,0.47000000000000064,0,3
926,14,1.03,1.26,1.53,2.41,0.69,6.92,0,-0.6100000000000012,0,4
927,15,1.96,0.87,0.7,1.06,1.9,6.49,0,-0.4299999999999997,0,1
928,16,1.56,0.92,0.98,0.62,2.38,6.46,0,-0.03000000000000025,0,5
929,17,2.12,1.28,1.24,2.3,1.75,8.690000000000001,0,2.2300000000000013,0,4
930,18,1.61,1.96,3.32,1.73,0.52,9.14,1,0.4499999999999993,0,3
931,19,2.13,2.66,4.56,2.33,3.08,14.76,1,5.619999999999999,0,3
932,20,0.72,2.77,2.7,4.57,3.92,14.680000000000001,1,-0.0799999999999983,0,4
933,21,2.97,2.35,2.14,3.58,3.26,14.3,1,-0.3800000000000008,0,4
934,22,1.51,1.78,1.23,2.09,0.96,7.569999999999999,0,-6.730000000000001,0,4
935,23,1.13,0.83,2.5,2.33,1.8,8.59,0,1.0200000000000005,0,3
936,0,1.87,1.49,1.65,0.99,0.93,6.93,0,-1.6600000000000001,0,1
937,1,0.66,0.56,1.52,2.31,1.5,6.550000000000001,0,-0.379999999999999,0,4
938,2,1.95,1.57,2.08,1.46,0.72,7.779999999999999,0,1.2299999999999986,0,3
939,3,1.34,2.26,2.03,1.39,0.94,7.959999999999999,0,0.17999999999999972,0,2
940,4,2.5,0.89,0.93,0.53,1.09,5.94,0,-2.0199999999999987,0,1
941,5,0.95,1.15,0.75,1.04,1.23,5.119999999999999,0,-0.8200000000000012,0,5
942,6,2.42,4.82,3.38,4.24,3.73,18.59,1,13.47,1,2
943,7,4.97,3.57,3.23,3.82,1.35,16.94,1,-1.6499999999999986,0,1
944,8,0.6,2.66,2.62,1.58,2.46,9.920000000000002,1,-7.02,0,2
945,9,1.94,1.3,0.81,1.67,1.49,7.210000000000001,0,-2.710000000000001,0,1
946,10,1.28,0.63,0.77,1.35,1.48,5.51,0,-1.700000000000001,0,5
947,11,2.12,1.07,1.3,1.27,0.61,6.37,0,0.8600000000000003,0,1
948,12,0.7,1.9,1.31,1.81,1.06,6.779999999999999,0,0.40999999999999925,0,2
949,13,1.69,0.91,1.85,2.33,0.9,7.680000000000001,0,0.9000000000000012,0,4
950,14,1.79,2.01,1.41,2.31,1.84,9.36,0,1.6799999999999988,0,4
951,15,0.6,1.43,2.08,0.83,2.04,6.9799999999999995,0,-2.38,0,3
